time,time_replication,time_lead_total_work,time_download
4.642157316207886,2.2404868602752686,4.642157316207886,1.150370875
4.689034461975098,2.2334442138671875,4.689034461975098,1.13489275
5.452122449874878,3.0257327556610107,5.452122449874878,1.120950042
5.407368898391724,3.0168566703796387,5.407368898391724,1.239111
4.581823825836182,2.2510452270507812,4.581823825836182,1.150509458
4.789404392242432,2.239135265350342,4.789404392242432,1.152301458
5.213601112365723,2.236348867416382,5.213601112365723,1.161432541
4.883671283721924,2.2463130950927734,4.883671283721924,1.159643375
4.207933664321899,2.2355875968933105,4.207933664321899,1.121955917
4.6943604946136475,2.222240686416626,4.6943604946136475,1.258082583
4.209749937057495,2.2274160385131836,4.209749937057495,1.151704333
5.521660804748535,3.0252456665039062,5.521660804748535,1.143421083
4.924681663513184,2.2276084423065186,4.924681663513184,1.149810417
4.23446249961853,2.223054885864258,4.23446249961853,1.237720208
5.655780553817749,2.218726396560669,5.655780553817749,1.161889792
4.668167352676392,2.2388272285461426,4.668167352676392,1.138312792
7.329335689544678,2.236820936203003,7.329335689544678,1.15108475
4.669520616531372,2.2193784713745117,4.669520616531372,1.162061208
4.213292360305786,2.2265241146087646,4.213292360305786,1.154563334
4.768266916275024,2.229135751724243,4.768266916275024,1.16047675
4.677613735198975,2.2296271324157715,4.677613735198975,1.150515125
4.228337049484253,2.235867500305176,4.228337049484253,1.140986791
4.59795618057251,2.2347912788391113,4.59795618057251,1.119415459
5.367587089538574,2.2255215644836426,5.367587089538574,1.155454208
4.241815090179443,2.2258410453796387,4.241815090179443,1.166075167
5.436359882354736,3.01961088180542,5.436359882354736,1.162052042
4.510168075561523,2.2270407676696777,4.510168075561523,1.121403958
4.651175498962402,2.2289509773254395,4.651175498962402,1.16881
5.494943380355835,3.0223312377929688,5.494943380355835,1.157791083
4.878326416015625,2.226752281188965,4.878326416015625,1.163733333
5.497872352600098,3.020700693130493,5.497872352600098,1.146192084
4.2626683712005615,2.252218723297119,4.2626683712005615,1.150876416
4.243954181671143,2.2411558628082275,4.243954181671143,1.150233875
4.651590347290039,2.230181932449341,4.651590347290039,1.135487125
4.2470221519470215,2.2335422039031982,4.2470221519470215,1.248594667
4.702797889709473,2.2379419803619385,4.702797889709473,1.153498667
5.535862684249878,3.0138440132141113,5.535862684249878,1.14991575
5.384407043457031,3.020618200302124,5.384407043457031,1.146941875
4.227926731109619,2.2222471237182617,4.227926731109619,1.192573667
5.022764682769775,3.014880418777466,5.022764682769775,1.149023792
5.487561941146851,3.026423692703247,5.487561941146851,1.160740209
8.055176019668579,3.0160772800445557,8.055176019668579,1.163856125
5.5097432136535645,3.0282516479492188,5.5097432136535645,1.121590792
4.21159815788269,2.224493980407715,4.21159815788269,1.168514291
5.064260244369507,2.227569580078125,5.064260244369507,1.155446291
5.520673990249634,3.0227200984954834,5.520673990249634,1.119432833
5.016016244888306,3.0208358764648438,5.016016244888306,1.147111792
4.224478006362915,2.2276766300201416,4.224478006362915,1.143994
4.78441858291626,2.223604917526245,4.78441858291626,1.151198666
4.689473390579224,2.253542184829712,4.689473390579224,1.19659
4.226071119308472,2.2295918464660645,4.226071119308472,1.162067083
4.754622459411621,2.2354063987731934,4.754622459411621,1.150305458
4.218941688537598,2.237752676010132,4.218941688537598,1.153734542
4.2164671421051025,2.239382743835449,4.2164671421051025,1.171540125
6.3338401317596436,2.23504900932312,6.3338401317596436,1.148954417
5.32346510887146,2.229200839996338,5.32346510887146,1.149102208
4.726192235946655,2.229133129119873,4.726192235946655,1.164239542
5.95051908493042,2.2530441284179688,5.95051908493042,1.146090125
4.76776909828186,2.226469039916992,4.76776909828186,1.163253917
4.219913721084595,2.239478588104248,4.219913721084595,1.151303875
4.2481443881988525,2.236074447631836,4.2481443881988525,1.149969792
4.212947130203247,2.231443405151367,4.212947130203247,1.147117875
12.920870542526245,2.232835054397583,12.920870542526245,1.126863292
4.237232446670532,2.2441084384918213,4.237232446670532,1.121981334
4.641561985015869,2.2285070419311523,4.641561985015869,1.170571583
4.215024709701538,2.236178398132324,4.215024709701538,1.170463125
5.481597185134888,3.013190746307373,5.481597185134888,1.121575875
5.356844186782837,3.0240323543548584,5.356844186782837,1.1323755
5.020138502120972,3.023698329925537,5.020138502120972,1.184199
4.701628923416138,2.221099853515625,4.701628923416138,1.139637042
7.080845832824707,2.2310538291931152,7.080845832824707,1.155502833
4.228211164474487,2.232323169708252,4.228211164474487,1.142023792
4.239455461502075,2.2264599800109863,4.239455461502075,1.149470209
5.533774375915527,3.028350830078125,5.533774375915527,1.177727917
4.660031318664551,2.237859010696411,4.660031318664551,1.157681916
4.915310382843018,2.24094820022583,4.915310382843018,1.147786375
4.272096157073975,2.235978364944458,4.272096157073975,1.240699583
5.032566547393799,3.024099349975586,5.032566547393799,1.252704625
5.027486562728882,3.017738103866577,5.027486562728882,1.135915458
4.822714805603027,2.2277510166168213,4.822714805603027,1.163451666
4.935871124267578,2.231684684753418,4.935871124267578,1.16123875
4.243688106536865,2.252596855163574,4.243688106536865,1.120958333
5.086108684539795,2.243925094604492,5.086108684539795,1.152450833
4.598006963729858,2.2335500717163086,4.598006963729858,1.257471667
5.005512237548828,3.030287027359009,5.005512237548828,1.151204583
5.703953504562378,3.0238711833953857,5.703953504562378,1.230374958
4.775110244750977,2.248516082763672,4.775110244750977,1.151305167
5.511561632156372,3.0300076007843018,5.511561632156372,1.137468792
5.219025611877441,2.2270495891571045,5.219025611877441,1.236605833
4.757547855377197,2.2199313640594482,4.757547855377197,1.138200458
5.027959108352661,3.0353214740753174,5.027959108352661,1.123659834
4.699706792831421,2.2460737228393555,4.699706792831421,1.148846625
4.6583662033081055,2.2386326789855957,4.6583662033081055,1.14272225
5.9093592166900635,2.2317991256713867,5.9093592166900635,1.127150583
6.4074578285217285,2.242029905319214,6.4074578285217285,1.122683792
5.512387990951538,2.229997158050537,5.512387990951538,1.123210875
4.984279155731201,2.2363367080688477,4.984279155731201,1.253759125
5.389218330383301,3.0202531814575195,5.389218330383301,1.148629542
4.229295492172241,2.239561080932617,4.229295492172241,1.233879291
5.559664964675903,3.031214952468872,5.559664964675903,1.240137416
